Kraj_importujacy,Kraj_eksportujacy,Wartosc_importu
Rep. of Korea,Namibia,133213.17799999999
Rep. of Korea,Nauru,8835.482
Rep. of Korea,Nepal,6696.638
Rep. of Korea,Netherlands,8663422.202
Rep. of Korea,CuraÃ§ao,660.283
Rep. of Korea,Aruba,265.05
Rep. of Korea,Saint Maarten,0.432
Rep. of Korea,Bonaire,0.8310000000000001
Rep. of Korea,New Caledonia,227991.544
Rep. of Korea,Vanuatu,5897.588
Rep. of Korea,New Zealand,1560235.506
Rep. of Korea,Nicaragua,58443.117000000006
Rep. of Korea,Niger,1678.108
Rep. of Korea,Nigeria,1814841.399
Rep. of Korea,Niue,134.458
Rep. of Korea,Norway,1420609.055
Rep. of Korea,N. Mariana Isds,1514.945
Rep. of Korea,FS Micronesia,2516.4120000000003
Rep. of Korea,Marshall Isds,59048.868
Rep. of Korea,Palau,388.243
Rep. of Korea,Pakistan,301993.9
Rep. of Korea,Panama,149139.809
Rep. of Korea,Papua New Guinea,1001642.103
Rep. of Korea,Paraguay,86546.84700000001
Rep. of Korea,Peru,2097987.96
Rep. of Korea,Philippines,4414959.558
Rep. of Korea,Pitcairn,0.801
Rep. of Korea,Poland,1098644.413
Rep. of Korea,Portugal,480669.561
Rep. of Korea,Guinea-Bissau,1405.04
Rep. of Korea,Timor-Leste,291.38
Rep. of Korea,Qatar,14208423.371000001
Rep. of Korea,Romania,681287.4230000001
Rep. of Korea,Russian Federation,6870122.686
Rep. of Korea,Rwanda,1849.165
Rep. of Korea,Saint BarthÃ©lemy,468.673
Rep. of Korea,Saint Helena,59.863
Rep. of Korea,Saint Kitts and Nevis,48.233
Rep. of Korea,Anguilla,7.848
Rep. of Korea,Saint Lucia,30.614
Rep. of Korea,Saint Vincent and the Grenadines,90.90100000000001
Rep. of Korea,San Marino,4887.051
Rep. of Korea,Sao Tome and Principe,1.24
Rep. of Korea,Saudi Arabia,31510008.261
Rep. of Korea,Senegal,43792.245
Rep. of Korea,Serbia,305400.973
Rep. of Korea,Seychelles,2392.716
Rep. of Korea,Sierra Leone,12765.006000000001
Rep. of Korea,India,6674193.139
Rep. of Korea,Singapore,11009169.102
Rep. of Korea,Slovakia,696596.316
Rep. of Korea,Viet Nam,28443529.612
Rep. of Korea,Slovenia,112313.023
Rep. of Korea,Somalia,2656.591
Rep. of Korea,South Africa,2398800.13
Rep. of Korea,Zimbabwe,19313.915999999997
Rep. of Korea,Spain,2305427.147
Rep. of Korea,South Sudan,12.878
Rep. of Korea,Sudan,2981.697
Rep. of Korea,Suriname,8182.893
Rep. of Korea,Eswatini,506.087
Rep. of Korea,Sweden,1974770.891
Rep. of Korea,Switzerland,3631665.663
Rep. of Korea,Syria,385.904
Rep. of Korea,Tajikistan,6011.502
Rep. of Korea,Thailand,6976923.648
Rep. of Korea,Togo,34097.009
Rep. of Korea,Tokelau,57.991
Rep. of Korea,Tonga,236.918
Rep. of Korea,Trinidad and Tobago,169847.967
Rep. of Korea,United Arab Emirates,17930839.369000003
Rep. of Korea,Tunisia,117205.57
Rep. of Korea,TÃ¼rkiye,1167671.506
Rep. of Korea,Turkmenistan,37.711
Rep. of Korea,Turks and Caicos Isds,1.88
Rep. of Korea,Tuvalu,1430.587
Rep. of Korea,Uganda,12948.804
Rep. of Korea,Ukraine,487974.712
Rep. of Korea,North Macedonia,6776.498
Rep. of Korea,Egypt,244291.51
Rep. of Korea,United Kingdom,4769082.201
Rep. of Korea,United Rep. of Tanzania,45549.972
Rep. of Korea,USA,70658580.358
Rep. of Korea,Burkina Faso,9907.899
Rep. of Korea,Uruguay,185715.39500000002
Rep. of Korea,Uzbekistan,20302.741
Rep. of Korea,Venezuela,6465.524
Rep. of Korea,Wallis and Futuna Isds,1.345
Rep. of Korea,Samoa,316.18399999999997
Rep. of Korea,Yemen,37001.843
Rep. of Korea,Zambia,28174.599
Kuwait,Afghanistan,2007.138
Kuwait,Albania,1654.765
Kuwait,Algeria,151.72
Kuwait,American Samoa,34.837
Kuwait,Andorra,69.093
Kuwait,Angola,154305.984
Kuwait,Antigua and Barbuda,0.348
Kuwait,Azerbaijan,1346.451
Kuwait,Argentina,41922.908
Kuwait,Australia,354663.944
Kuwait,Austria,185309.218
Kuwait,Bahamas,7.908
Kuwait,Bahrain,269543.157
Kuwait,Bangladesh,114417.746
Kuwait,Armenia,1902.5729999999999
Kuwait,Barbados,44.373
Kuwait,Belgium,275333.689
Kuwait,Bermuda,0.302
Kuwait,Bhutan,18.845
Kuwait,Bolivia (Plurinational State of),444.66
Kuwait,Bosnia Herzegovina,2797.647
Kuwait,Botswana,2.0340000000000003
Kuwait,Brazil,431823.44299999997
Kuwait,Belize,1.793
Kuwait,Solomon Isds,0.538
Kuwait,Br. Virgin Isds,3.415
Kuwait,Brunei Darussalam,9.229
Kuwait,Bulgaria,19594.453
Kuwait,Myanmar,15394.859
Kuwait,Burundi,3.411
Kuwait,Belarus,344.817
Kuwait,Cambodia,29371.198
Kuwait,Cameroon,722.2099999999999
Kuwait,Canada,153108.029
Kuwait,Cabo Verde,10.235000000000001
Kuwait,Cayman Isds,0.231
Kuwait,Central African Rep.,33.959
Kuwait,Sri Lanka,36186.587
Kuwait,Chad,105.083
Kuwait,Chile,17725.077
Kuwait,China,6994426.432
Kuwait,Christmas Isds,0.352
Kuwait,Cocos Isds,15.924999999999999
Kuwait,Colombia,10034.707
Kuwait,Comoros,1.514
Kuwait,Congo,63695.386
Kuwait,Cook Isds,1.561
Kuwait,Costa Rica,11576.08
Kuwait,Croatia,13324.622000000001
Kuwait,Cuba,194.91500000000002
Kuwait,Cyprus,20367.234
Kuwait,Czechia,136947.133
Kuwait,Benin,4041.5499999999997
Kuwait,Denmark,157877.723
Kuwait,Dominica,7.213
Kuwait,Dominican Rep.,8726.54
Kuwait,Ecuador,31554.027
Kuwait,El Salvador,280.31600000000003
Kuwait,Equatorial Guinea,7.913
Kuwait,Ethiopia,14847.462
Kuwait,Eritrea,14.911
Kuwait,Estonia,7259.83
Kuwait,Fiji,192.98899999999998
Kuwait,Finland,44627.413
Kuwait,France,1046884.27
Kuwait,French Polynesia,3.943
Kuwait,Djibouti,0.216
Kuwait,Gabon,300.064
Kuwait,Georgia,1642.335
Kuwait,Gambia,1.076
Kuwait,State of Palestine,3574.3500000000004
Kuwait,Germany,1512173.355
Kuwait,Ghana,448.842
Kuwait,Greece,49370.969
Kuwait,Greenland,4.194
Kuwait,Grenada,0.38
Kuwait,Guatemala,13728.833
Kuwait,Guinea,9.16
Kuwait,Guyana,23.413
Kuwait,Haiti,53.4
Kuwait,Honduras,266.484
Kuwait,"China, Hong Kong SAR",47558.827
Kuwait,Hungary,107438.63
Kuwait,Iceland,656.957
Kuwait,Indonesia,278716.412
Kuwait,Iran,327933.629
Kuwait,Iraq,14275.177
Kuwait,Ireland,307359.782
Kuwait,Italy,1107243.268
Kuwait,CÃ´te d'Ivoire,3330.664
Kuwait,Jamaica,13.021
Kuwait,Japan,1957318.937
Kuwait,Kazakhstan,5833.632
Kuwait,Jordan,211665.87
Kuwait,Kenya,21817.457
Kuwait,Dem. People's Rep. of Korea,115.262
Kuwait,Rep. of Korea,734876.035
Kuwait,Kyrgyzstan,4233.849
Kuwait,Lao People's Dem. Rep.,10663.573
Kuwait,Lebanon,128701.536
Kuwait,Lesotho,3.9160000000000004
Kuwait,Latvia,5107.9130000000005
Kuwait,Liberia,1.254
Kuwait,Libya,17.031
Kuwait,Lithuania,60706.408
Kuwait,Luxembourg,7124.56
Kuwait,"China, Macao SAR",202.329
Kuwait,Madagascar,1837.437
Kuwait,Malawi,7.273
Kuwait,Malaysia,221896.247
Kuwait,Maldives,36.748
Kuwait,Mali,16.709
Kuwait,Malta,3908.2090000000003
Kuwait,Mauritania,20.611
Kuwait,Mauritius,4779.708
Kuwait,Mexico,294498.122
Kuwait,"Other Asia, nes",171355.586
Kuwait,Mongolia,133.227
Kuwait,Rep. of Moldova,723.829
Kuwait,Montenegro,51.594
Kuwait,Morocco,58925.743
Kuwait,Mozambique,16481.128
Kuwait,Oman,346581.80100000004
Kuwait,Namibia,1791.711
Kuwait,Nauru,19.087
Kuwait,Nepal,750.98
Kuwait,Netherlands,475798.26399999997
Kuwait,Aruba,1088.069
Kuwait,New Caledonia,235.53199999999998
Kuwait,Vanuatu,5.186999999999999
Kuwait,New Zealand,81752.987
Kuwait,Nicaragua,398.344
Kuwait,Niger,365.022
Kuwait,Nigeria,294405.489
Kuwait,Niue,8.274000000000001
Kuwait,Norfolk Isds,0.437
Kuwait,Norway,39881.715
Kuwait,FS Micronesia,0.906
Kuwait,Palau,3.698
Kuwait,Pakistan,226723.808
Kuwait,Panama,135.885
Kuwait,Papua New Guinea,7.5280000000000005
Kuwait,Paraguay,31927.228
Kuwait,Peru,4693.14
Kuwait,Philippines,44914.799
Kuwait,Pitcairn,0.169
Kuwait,Poland,259839.991
Kuwait,Portugal,81061.444
Kuwait,Timor-Leste,2.013
Kuwait,Qatar,168644.884
Kuwait,Romania,118279.735
Kuwait,Russian Federation,128691.78899999999
Kuwait,Rwanda,49.081
Kuwait,Saint Helena,24.46
Kuwait,Saint Kitts and Nevis,4.58
Kuwait,Anguilla,2.334
Kuwait,Saint Pierre and Miquelon,6.269
Kuwait,San Marino,595.096
Kuwait,Saudi Arabia,2099756.308
Kuwait,Senegal,360.907
Kuwait,Serbia,10089.165
Kuwait,Seychelles,36.004
Kuwait,Sierra Leone,12.187999999999999
Kuwait,India,2421585.301
Kuwait,Singapore,290966.33499999996
Kuwait,Slovakia,334990.551
Kuwait,Viet Nam,389432.005
Kuwait,Slovenia,42849.788
Kuwait,Somalia,10534.335
Kuwait,South Africa,174682.013
Kuwait,Zimbabwe,575.129
Kuwait,Spain,394224.625
Kuwait,Sudan,2787.963
Kuwait,Suriname,209.411
Kuwait,Eswatini,806.949
Kuwait,Sweden,140317.378
Kuwait,Switzerland,1059756.328
Kuwait,Syria,51131.014
Kuwait,Tajikistan,41.986999999999995
Kuwait,Thailand,544583.437
Kuwait,Togo,0.575
Kuwait,Tokelau,10.568999999999999
Kuwait,Tonga,1.411
Kuwait,United Arab Emirates,3966085.837
Kuwait,Tunisia,20210.337
Kuwait,TÃ¼rkiye,636515.243
Kuwait,Turkmenistan,11.9
Kuwait,Turks and Caicos Isds,4.148
Kuwait,Tuvalu,0.267
Kuwait,Uganda,687.259
Kuwait,Ukraine,26210.49
Kuwait,North Macedonia,1486.084
Kuwait,Egypt,352427.301
Kuwait,United Kingdom,681755.2930000001
Kuwait,United Rep. of Tanzania,5554.576
Kuwait,USA,3082596.023
Kuwait,Burkina Faso,3.439
Kuwait,Uruguay,4384.721
Kuwait,Uzbekistan,7903.792
Kuwait,Venezuela,36.43
Kuwait,Yemen,14072.274
Kuwait,Zambia,16612.227
Kyrgyzstan,Afghanistan,4581.673
Kyrgyzstan,Albania,2.092
Kyrgyzstan,Algeria,60.09
Kyrgyzstan,Andorra,0.763
Kyrgyzstan,Azerbaijan,28007.373
Kyrgyzstan,Argentina,168.164
Kyrgyzstan,Australia,2915.083
Kyrgyzstan,Austria,50460.835
Kyrgyzstan,Bahamas,0.312
Kyrgyzstan,Bahrain,40.114000000000004
Kyrgyzstan,Bangladesh,4693.678
Kyrgyzstan,Armenia,14422.22
Kyrgyzstan,Barbados,4.367
Kyrgyzstan,Belgium,58781.699
Kyrgyzstan,Bolivia (Plurinational State of),9.581
Kyrgyzstan,Bosnia Herzegovina,1524.303
Kyrgyzstan,Brazil,1228.869
Kyrgyzstan,Belize,16.691
Kyrgyzstan,Br. Virgin Isds,33.551
Kyrgyzstan,Bulgaria,77997.904
Kyrgyzstan,Myanmar,716.04
Kyrgyzstan,Burundi,11.51
Kyrgyzstan,Belarus,60962.959
Kyrgyzstan,Cambodia,1333.535
Kyrgyzstan,Cameroon,0.106
Kyrgyzstan,Canada,32481.468
Kyrgyzstan,Central African Rep.,0.864
Kyrgyzstan,Sri Lanka,5414.536
Kyrgyzstan,Chile,2205.941
Kyrgyzstan,China,17522581.987
Kyrgyzstan,Colombia,1023.39
Kyrgyzstan,Comoros,3.14
Kyrgyzstan,Costa Rica,362.87399999999997
Kyrgyzstan,Croatia,4477.277
Kyrgyzstan,Cuba,367.535
Kyrgyzstan,Cyprus,309.203
Kyrgyzstan,Czechia,171795.859
Kyrgyzstan,Benin,486.569
Kyrgyzstan,Denmark,19711.217
Kyrgyzstan,Dominican Rep.,361.454
Kyrgyzstan,Ecuador,11744.546
Kyrgyzstan,El Salvador,4.077
Kyrgyzstan,Ethiopia,20.688
Kyrgyzstan,Estonia,56992.557
Kyrgyzstan,Fiji,0.682
Kyrgyzstan,Finland,41714.299
Kyrgyzstan,France,121557.65
Kyrgyzstan,Georgia,84787.565
Kyrgyzstan,Germany,702196.457
Kyrgyzstan,Ghana,497.035
Kyrgyzstan,Greece,5584.747
Kyrgyzstan,Guatemala,56.859
Kyrgyzstan,Guinea,0.502
Kyrgyzstan,Guyana,4.495
Kyrgyzstan,Haiti,0.172
Kyrgyzstan,Honduras,3.636
Kyrgyzstan,"China, Hong Kong SAR",50061.934
Kyrgyzstan,Hungary,73299.286
Kyrgyzstan,Iceland,397.47700000000003
Kyrgyzstan,Indonesia,5279.546
Kyrgyzstan,Iran,40166.318
Kyrgyzstan,Iraq,6.296
Kyrgyzstan,Ireland,14450.458
Kyrgyzstan,Israel,4960.397
Kyrgyzstan,Italy,391566.997
Kyrgyzstan,CÃ´te d'Ivoire,0.106
Kyrgyzstan,Jamaica,1.4949999999999999
